SETTLEMENTDATE,DUID,SCADAVALUE
2026-03-17 01:40:00,MUSSELR1,37.7
2026-03-17 01:40:00,MUWAWF1,3.43
2026-03-17 01:40:00,MUWAWF2,8.3
2026-03-17 01:40:00,MWPS1PV1,0.0
2026-03-17 01:40:00,MWPS2PV1,0.0
2026-03-17 01:40:00,MWPS3PV1,0.0
2026-03-17 01:40:00,MWPS4PV1,0.0
2026-03-17 01:40:00,NBHWF1,23.5
2026-03-17 01:40:00,NESBESS1,-0.38079
2026-03-17 01:40:00,NESBESS2,0.00175
2026-03-17 01:40:00,NEVERSF1,0.0
2026-03-17 01:40:00,NEWENSF1,0.0
2026-03-17 01:40:00,NEWENSF2,0.0
2026-03-17 01:40:00,NPS,0.0
2026-03-17 01:40:00,NUMURSF1,0.0
2026-03-17 01:40:00,NYNGAN1,0.0
2026-03-17 01:40:00,OAKEY1,0.0
2026-03-17 01:40:00,OAKEY1SF,0.0
2026-03-17 01:40:00,OAKEY2,0.0
2026-03-17 01:40:00,OAKEY2SF,0.0
2026-03-17 01:40:00,OAKLAND1,0.0
2026-03-17 01:40:00,ORABESS1,-0.01324
2026-03-17 01:40:00,OSB-AG,0.0
2026-03-17 01:40:00,PALOONA,0.0
2026-03-17 01:40:00,PAREPS1,0.0
2026-03-17 01:40:00,PAREPW1,0.0
2026-03-17 01:40:00,PARSF1,0.00153
2026-03-17 01:40:00,PIBESS1,-2.988
2026-03-17 01:40:00,PIONEER,-0.3
2026-03-17 01:40:00,POAT110,51.68288
2026-03-17 01:40:00,POAT220,110.3828
2026-03-17 01:40:00,POR01,0.0
2026-03-17 01:40:00,POR03,0.0
2026-03-17 01:40:00,PORTWF,-0.3
2026-03-17 01:40:00,PPCCGT,312.47067
2026-03-17 01:40:00,PTSTAN1,0.0
2026-03-17 01:40:00,PUMP1,0.0
2026-03-17 01:40:00,PUMP2,0.0
2026-03-17 01:40:00,QBYNB1,-0.0415
2026-03-17 01:40:00,QPS1,0.0
2026-03-17 01:40:00,QPS2,0.0
2026-03-17 01:40:00,QPS3,0.0
2026-03-17 01:40:00,QPS4,0.0
2026-03-17 01:40:00,QPS5,0.0
2026-03-17 01:40:00,QPSFB1,-0.015
2026-03-17 01:40:00,QPSFB2,0.001
2026-03-17 01:40:00,RANGEB1,-7.14
2026-03-17 01:40:00,REECE1,99.70628
2026-03-17 01:40:00,REECE2,0.0
2026-03-17 01:40:00,REPULSE,8.692151
2026-03-17 01:40:00,RESS1,-0.05234
2026-03-17 01:40:00,RIVNB2,0.04935
2026-03-17 01:40:00,ROMA_7,0.0
2026-03-17 01:40:00,ROMA_8,0.0
2026-03-17 01:40:00,ROWALLAN,-0.00441
2026-03-17 01:40:00,ROYALLA1,0.0
2026-03-17 01:40:00,RPCG,-0.3
2026-03-17 01:40:00,RRSF1,0.0
2026-03-17 01:40:00,RT_NSW1,0.0
2026-03-17 01:40:00,RT_NSW2,0.0
2026-03-17 01:40:00,RT_NSW3,0.0
2026-03-17 01:40:00,RT_NSW4,0.0
2026-03-17 01:40:00,RT_NSW5,0.0
2026-03-17 01:40:00,RT_NSW6,0.0
2026-03-17 01:40:00,RT_QLD1,0.0
2026-03-17 01:40:00,RT_SA1,0.0
2026-03-17 01:40:00,RT_SA2,0.0
2026-03-17 01:40:00,RT_SA3,0.0
2026-03-17 01:40:00,RT_SA4,0.0
2026-03-17 01:40:00,RT_SA5,0.0
2026-03-17 01:40:00,RT_SA6,0.0
2026-03-17 01:40:00,RT_TAS1,0.0
2026-03-17 01:40:00,RT_VIC1,0.0
2026-03-17 01:40:00,RT_VIC10,0.0
2026-03-17 01:40:00,RT_VIC11,0.0
2026-03-17 01:40:00,RT_VIC12,0.0
2026-03-17 01:40:00,RT_VIC2,0.0
2026-03-17 01:40:00,RT_VIC3,0.0
2026-03-17 01:40:00,RT_VIC4,0.0
2026-03-17 01:40:00,RT_VIC5,0.0
2026-03-17 01:40:00,RT_VIC6,0.0
2026-03-17 01:40:00,RT_VIC7,0.0
2026-03-17 01:40:00,RT_VIC8,0.0
2026-03-17 01:40:00,RT_VIC9,0.0
2026-03-17 01:40:00,RUBICON,0.0
2026-03-17 01:40:00,RUGBYR1,0.0
2026-03-17 01:40:00,RYANCWF1,0.0
2026-03-17 01:40:00,RYEPARK1,0.0
2026-03-17 01:40:00,SALTCRK1,2.58
2026-03-17 01:40:00,SAPHWF1,50.64317
2026-03-17 01:40:00,SEBSF1,0.0
2026-03-17 01:40:00,SHGEN,0.0
2026-03-17 01:40:00,SHOAL1,43.449997
2026-03-17 01:40:00,SHPUMP,0.0
2026-03-17 01:40:00,SITHE01,0.0
2026-03-17 01:40:00,SMCSF1,0.0
2026-03-17 01:40:00,SMTHBES1,-0.00147
2026-03-17 01:40:00,SNAPPER1,0.0
2026-03-17 01:40:00,SNB01,-29.04982
2026-03-17 01:40:00,SNB02,0.02142
2026-03-17 01:40:00,SNOWNTH1,0.5
2026-03-17 01:40:00,SNOWSTH1,6.59998
2026-03-17 01:40:00,SNOWTWN1,1.5333
2026-03-17 01:40:00,SNOWYP,0.0
2026-03-17 01:40:00,SNUG1,0.0
2026-03-17 01:40:00,SRSF1,0.0
2026-03-17 01:40:00,STAN-1,150.60915
2026-03-17 01:40:00,STAN-2,150.33998
2026-03-17 01:40:00,STAN-3,150.76297
2026-03-17 01:40:00,STAN-4,150.22461
2026-03-17 01:40:00,STARHLWF,14.59574
2026-03-17 01:40:00,STOCKYD1,0.0
2026-03-17 01:40:00,STUBSF1,0.00458
2026-03-17 01:40:00,STUBSF2,0.00458
2026-03-17 01:40:00,STWF1,82.33829
2026-03-17 01:40:00,SUNRSF1,0.0
2026-03-17 01:40:00,SUNTPSF1,0.0
2026-03-17 01:40:00,SWANBBF1,-0.51728
2026-03-17 01:40:00,SWAN_E,278.74435
2026-03-17 01:40:00,TALWA1,0.0
2026-03-17 01:40:00,TALWB1,0.0
2026-03-17 01:40:00,TARALGA1,19.89838
2026-03-17 01:40:00,TARBESS1,1.33654
2026-03-17 01:40:00,TARONG#1,237.40001
2026-03-17 01:40:00,TARONG#2,238.0
2026-03-17 01:40:00,TARONG#3,179.5
2026-03-17 01:40:00,TARONG#4,260.10001
2026-03-17 01:40:00,TARRALEA,21.1
2026-03-17 01:40:00,TB2B1,-0.12556
2026-03-17 01:40:00,TB2SF1,0.0
2026-03-17 01:40:00,TBSF1,0.0
2026-03-17 01:40:00,TEMPB1,110.8
2026-03-17 01:40:00,TIB1,0.07
2026-03-17 01:40:00,TNPS1,300.25
2026-03-17 01:40:00,TORRB1,0.0
2026-03-17 01:40:00,TORRB2,0.0
2026-03-17 01:40:00,TORRB3,62.0
2026-03-17 01:40:00,TORRB4,0.0
2026-03-17 01:40:00,TREVALLN,22.05665
2026-03-17 01:40:00,TRGBESS1,-0.25
2026-03-17 01:40:00,TRIBUTE,0.0
2026-03-17 01:40:00,TULLYSM1,0.0
2026-03-17 01:40:00,TUMUT3,0.0
2026-03-17 01:40:00,TUNGATIN,3.62
2026-03-17 01:40:00,TVCC201,0.0
2026-03-17 01:40:00,TVPP104,0.0
2026-03-17 01:40:00,ULPBESS1,0.033
2026-03-17 01:40:00,UPPTUMUT,0.0
2026-03-17 01:40:00,URANQ11,0.0
2026-03-17 01:40:00,URANQ12,0.0
2026-03-17 01:40:00,URANQ13,0.0
2026-03-17 01:40:00,URANQ14,0.0
2026-03-17 01:40:00,VBB1,0.0
2026-03-17 01:40:00,VP5,499.94202
2026-03-17 01:40:00,VP6,498.86777
2026-03-17 01:40:00,VPGS1,0.0
2026-03-17 01:40:00,VPGS2,0.0
2026-03-17 01:40:00,VPGS3,0.0
2026-03-17 01:40:00,VPGS4,0.0
2026-03-17 01:40:00,VPGS5,0.0
2026-03-17 01:40:00,VPGS6,0.0
2026-03-17 01:40:00,W/HOE#1,0.0
2026-03-17 01:40:00,W/HOE#2,0.0
2026-03-17 01:40:00,WAGGNSF1,0.0
2026-03-17 01:40:00,WALGRV1,-0.09029
2026-03-17 01:40:00,WAMBOWF1,74.206
2026-03-17 01:40:00,WANDB1,-0.03086
2026-03-17 01:40:00,WANDSF1,0.0
2026-03-17 01:40:00,WARWSF1,0.0
2026-03-17 01:40:00,WARWSF2,0.0
2026-03-17 01:40:00,WATERLWF,13.4
2026-03-17 01:40:00,WAUBRAWF,15.633133
2026-03-17 01:40:00,WDBESS1,0.22851
2026-03-17 01:40:00,WDBESS2,-0.40678
2026-03-17 01:40:00,WDGPH1,0.0
2026-03-17 01:40:00,WELLSF1,0.0
2026-03-17 01:40:00,WELNSF1,0.0
2026-03-17 01:40:00,WEMENSF1,0.0
2026-03-17 01:40:00,WGWF1,27.5
2026-03-17 01:40:00,WHITSF1,0.0
2026-03-17 01:40:00,WINTSF1,0.0
2026-03-17 01:40:00,WKIEWA1,12.0
2026-03-17 01:40:00,WKIEWA2,12.0
2026-03-17 01:40:00,WLWLSF1,0.0
2026-03-17 01:40:00,WLWLSF2,0.0
2026-03-17 01:40:00,WNSF1,0.0
2026-03-17 01:40:00,WOLARSF1,0.0
2026-03-17 01:40:00,WOODLWN1,0.0
2026-03-17 01:40:00,WOOLGSF1,0.0
2026-03-17 01:40:00,WOOLNTH1,16.129999
2026-03-17 01:40:00,WPWF,16.7
2026-03-17 01:40:00,WRSF1,0.0
2026-03-17 01:40:00,WRWF1,0.0
2026-03-17 01:40:00,WSTWYSF1,0.0
2026-03-17 01:40:00,WTAHB1,-13.50195
2026-03-17 01:40:00,WUNUSF1,0.0
2026-03-17 01:40:00,WYASF1,0.0
2026-03-17 01:40:00,YABULU,0.0
2026-03-17 01:40:00,YABULU2,0.0
2026-03-17 01:40:00,YAMBUKWF,-0.1
2026-03-17 01:40:00,YARANSF1,0.0
2026-03-17 01:40:00,YARWUN_1,139.3
2026-03-17 01:40:00,YATSF1,0.0
2026-03-17 01:40:00,YENDWF1,3.94
2026-03-17 01:40:00,YSWF1,0.0
2026-03-17 01:40:00,YWPS1,330.0
2026-03-17 01:40:00,YWPS2,330.25
2026-03-17 01:40:00,YWPS3,345.65625
2026-03-17 01:40:00,YWPS4,365.90625
2026-03-17 01:45:00,ADPBA1,-0.016
2026-03-17 01:45:00,ADPPV1,0.0
2026-03-17 01:45:00,AGLHAL,30.02259
2026-03-17 01:45:00,AGLSOM,0.0
2026-03-17 01:45:00,ALDGASF1,0.0
2026-03-17 01:45:00,ANGAST1,0.0
2026-03-17 01:45:00,ARWF1,18.6
2026-03-17 01:45:00,AVLSF1,0.0
2026-03-17 01:45:00,BALB1,0.0
2026-03-17 01:45:00,BALDHWF1,7.079
2026-03-17 01:45:00,BANGOWF1,1.79934
2026-03-17 01:45:00,BANGOWF2,2.69909
2026-03-17 01:45:00,BANN1,0.0
2026-03-17 01:45:00,BARCALDN,0.0
2026-03-17 01:45:00,BARCSF1,0.1
2026-03-17 01:45:00,BARKIPS1,0.0
2026-03-17 01:45:00,BARRON-1,33.0475
2026-03-17 01:45:00,BARRON-2,33.07
2026-03-17 01:45:00,BASTYAN,70.11
2026-03-17 01:45:00,BBATTERY1,0.09503
2026-03-17 01:45:00,BBTHREE1,0.0
2026-03-17 01:45:00,BBTHREE2,0.0
2026-03-17 01:45:00,BBTHREE3,0.0
2026-03-17 01:45:00,BDL01,-0.06
2026-03-17 01:45:00,BDL02,0.0
2026-03-17 01:45:00,BERYLSF1,0.0
2026-03-17 01:45:00,BHB1,0.0
2026-03-17 01:45:00,BLOWERNG,0.0
2026-03-17 01:45:00,BLUEGSF1,0.0
2026-03-17 01:45:00,BLUFF1,8.2
2026-03-17 01:45:00,BLYTHB1,1.25
2026-03-17 01:45:00,BNGSF1,0.0
2026-03-17 01:45:00,BNGSF2,0.0
2026-03-17 01:45:00,BOCORWF1,59.0
2026-03-17 01:45:00,BODWF1,2.65106
2026-03-17 01:45:00,BOLIVPS1,1e-05
2026-03-17 01:45:00,BOMENSF1,0.0
2026-03-17 01:45:00,BOWWBA1,0.003
2026-03-17 01:45:00,BOWWPV1,0.0
2026-03-17 01:45:00,BRAEMAR1,0.0
2026-03-17 01:45:00,BRAEMAR2,0.0
2026-03-17 01:45:00,BRAEMAR3,0.0
2026-03-17 01:45:00,BRAEMAR5,0.29206
2026-03-17 01:45:00,BRAEMAR6,0.0
2026-03-17 01:45:00,BRAEMAR7,0.0
2026-03-17 01:45:00,BRDDSF01,0.0
2026-03-17 01:45:00,BRNDBES1,0.95136
2026-03-17 01:45:00,BROKENH1,0.0
2026-03-17 01:45:00,BRYB1WF1,0.54627
2026-03-17 01:45:00,BRYB2WF2,1.29091
2026-03-17 01:45:00,BULBES1,-14.33
2026-03-17 01:45:00,BULGANA1,11.53
2026-03-17 01:45:00,BUNGAMB1,-0.95
2026-03-17 01:45:00,BUSF1,0.0
2026-03-17 01:45:00,BUTLERSG,2.1
2026-03-17 01:45:00,BW01,565.7923
2026-03-17 01:45:00,BW02,588.30243
2026-03-17 01:45:00,BW03,498.94559
2026-03-17 01:45:00,BW04,586.95966
2026-03-17 01:45:00,BWTR1,-0.68592
2026-03-17 01:45:00,CALL_B_1,319.60001
2026-03-17 01:45:00,CALL_B_2,319.10001
2026-03-17 01:45:00,CAPBES1,-76.42
2026-03-17 01:45:00,CAPTL_WF,0.0
2026-03-17 01:45:00,CATHROCK,3.9
2026-03-17 01:45:00,CBWWBA1,0.0
2026-03-17 01:45:00,CETHANA,0.0
2026-03-17 01:45:00,CG1,0.0
2026-03-17 01:45:00,CG2,0.0
2026-03-17 01:45:00,CG3,0.0
2026-03-17 01:45:00,CG4,0.0
2026-03-17 01:45:00,CGBESS01,-0.11
2026-03-17 01:45:00,CHALLHWF,0.0
2026-03-17 01:45:00,CHBESS1,-99.69098
2026-03-17 01:45:00,CHILDSF1,0.0
2026-03-17 01:45:00,CHYTWF1,3.61
2026-03-17 01:45:00,CLARESF1,0.0
2026-03-17 01:45:00,CLEMGPWF,4.82634
2026-03-17 01:45:00,CLERMSF1,0.0
2026-03-17 01:45:00,CLOVER,0.0
2026-03-17 01:45:00,CLRKCWF1,295.40399
2026-03-17 01:45:00,CLRKCWF2,87.1055
2026-03-17 01:45:00,CLUNY,5.410391
2026-03-17 01:45:00,CNUNDAWF,0.0
2026-03-17 01:45:00,COHUNSF1,0.0
2026-03-17 01:45:00,COLEASF1,0.0
2026-03-17 01:45:00,COLUMSF1,0.0
2026-03-17 01:45:00,COLWF01,0.0
2026-03-17 01:45:00,CONDONG1,21.700001
2026-03-17 01:45:00,COOPGWF1,134.57001
2026-03-17 01:45:00,CPP_3,311.57501
2026-03-17 01:45:00,CPP_4,410.02499
2026-03-17 01:45:00,CPSA,0.0
2026-03-17 01:45:00,CROOKWF2,0.0
2026-03-17 01:45:00,CROOKWF3,0.0
2026-03-17 01:45:00,CROWLWF1,6.048
2026-03-17 01:45:00,CRURWF1,5.69734
2026-03-17 01:45:00,CRWARP1,0.0
2026-03-17 01:45:00,CRWASF1,0.0
2026-03-17 01:45:00,CSPVPS1,0.0
2026-03-17 01:45:00,CTHLWF1,27.3045
2026-03-17 01:45:00,CULLRGWF,0.0
2026-03-17 01:45:00,CUSF1,0.0
2026-03-17 01:45:00,DALNTH1,-0.14801
2026-03-17 01:45:00,DARLSF1,0.0
2026-03-17 01:45:00,DARTM1,0.0
2026-03-17 01:45:00,DAYDSF1,0.0
2026-03-17 01:45:00,DDPS1,0.0
2026-03-17 01:45:00,DDSF1,0.0
2026-03-17 01:45:00,DEVILS_G,0.0
2026-03-17 01:45:00,DG_NSW1,0.0
2026-03-17 01:45:00,DG_QLD1,0.0
2026-03-17 01:45:00,DG_SA1,0.0
2026-03-17 01:45:00,DG_TAS1,0.0
2026-03-17 01:45:00,DG_VIC1,0.0
2026-03-17 01:45:00,DIAPURWF1,0.3
2026-03-17 01:45:00,DPNTB1,0.05234
2026-03-17 01:45:00,DRYCGT1,0.0
2026-03-17 01:45:00,DRYCGT2,0.0
2026-03-17 01:45:00,DRYCGT3,0.0
2026-03-17 01:45:00,DULAWF1,171.5
2026-03-17 01:45:00,DUNDWF1,1.57
2026-03-17 01:45:00,DUNDWF2,0.52
2026-03-17 01:45:00,DUNDWF3,2.47
2026-03-17 01:45:00,EDENVSF1,0.0
2026-03-17 01:45:00,EILDON1,0.0
2026-03-17 01:45:00,EILDON2,0.04
2026-03-17 01:45:00,ELAINWF1,0.41
2026-03-17 01:45:00,EMERASF1,0.0
2026-03-17 01:45:00,ER01,598.26355
2026-03-17 01:45:00,ER02,679.92981
2026-03-17 01:45:00,ER03,679.7345
2026-03-17 01:45:00,ER04,-2.30716
2026-03-17 01:45:00,ERB01,-256.5835
2026-03-17 01:45:00,ERGT01,0.0
2026-03-17 01:45:00,FINLYSF1,0.0
2026-03-17 01:45:00,FISHER,5.12
2026-03-17 01:45:00,FLYCRKWF,37.17
2026-03-17 01:45:00,GANGARR1,0.0
2026-03-17 01:45:00,GANNB1,-0.00455
2026-03-17 01:45:00,GANNSF1,0.0
2026-03-17 01:45:00,GB01,0.0
2026-03-17 01:45:00,GERMCRK,15.045
2026-03-17 01:45:00,GESF1,0.0
2026-03-17 01:45:00,GIRGSF,0.0
2026-03-17 01:45:00,GLENSF1,0.0
2026-03-17 01:45:00,GLRWNSF1,0.0
2026-03-17 01:45:00,GNNDHSF1,0.0
2026-03-17 01:45:00,GOESF1,0.0
2026-03-17 01:45:00,GOONSF1,0.0
2026-03-17 01:45:00,GORDON,226.66608
2026-03-17 01:45:00,GPWFEST1,0.0
2026-03-17 01:45:00,GPWFEST2,0.0
2026-03-17 01:45:00,GPWFEST3,0.0
2026-03-17 01:45:00,GPWFWST1,0.0
2026-03-17 01:45:00,GPWFWST2,0.0
2026-03-17 01:45:00,GRANWF1,6.93
2026-03-17 01:45:00,GREENB1,1.96568
2026-03-17 01:45:00,GRIFSF1,0.001526
2026-03-17 01:45:00,GSTONE1,0.0
2026-03-17 01:45:00,GSTONE2,149.67969
2026-03-17 01:45:00,GSTONE3,0.0
2026-03-17 01:45:00,GSTONE4,0.0
2026-03-17 01:45:00,GSTONE5,189.74512
2026-03-17 01:45:00,GSTONE6,256.88086
2026-03-17 01:45:00,GSWF1A,28.69
2026-03-17 01:45:00,GSWF1B1,7.75
2026-03-17 01:45:00,GULLRSF1,0.0
2026-03-17 01:45:00,GULLRWF1,7.25489
2026-03-17 01:45:00,GULLRWF2,1.36159
2026-03-17 01:45:00,GUNNING1,0.0
2026-03-17 01:45:00,GUSF1,0.0
2026-03-17 01:45:00,GUTHEGA,31.1
2026-03-17 01:45:00,HALLWF1,25.55
2026-03-17 01:45:00,HALLWF2,9.53
2026-03-17 01:45:00,HAMISF1,0.0
2026-03-17 01:45:00,HAUGHT11,0.0
2026-03-17 01:45:00,HAYMSF1,0.0
2026-03-17 01:45:00,HBESS1,-0.3
2026-03-17 01:45:00,HD1WF1,3.93
2026-03-17 01:45:00,HDWF1,34.1
2026-03-17 01:45:00,HDWF2,27.5
2026-03-17 01:45:00,HDWF3,34.2
2026-03-17 01:45:00,HEZ1,0.0
2026-03-17 01:45:00,HILLSTN1,0.0
2026-03-17 01:45:00,HPR1,2.7
2026-03-17 01:45:00,HUGSF1,-0.2
2026-03-17 01:45:00,HUMENSW,0.0
2026-03-17 01:45:00,HUMEV,11.4
2026-03-17 01:45:00,HUNTER1,0.0
2026-03-17 01:45:00,HUNTER2,0.0
2026-03-17 01:45:00,HVWWBA1,0.002
2026-03-17 01:45:00,HVWWPV1,0.0
2026-03-17 01:45:00,JBUTTERS,8.75881
2026-03-17 01:45:00,JEMALNG1,0.0
2026-03-17 01:45:00,JLA01,0.0
2026-03-17 01:45:00,JLA02,0.0
2026-03-17 01:45:00,JLA03,0.0
2026-03-17 01:45:00,JLA04,0.0
2026-03-17 01:45:00,JLB01,0.0
2026-03-17 01:45:00,JLB02,0.0
2026-03-17 01:45:00,JLB03,0.0
2026-03-17 01:45:00,JUNEESF1,0.0
2026-03-17 01:45:00,KABANWF1,72.244
2026-03-17 01:45:00,KAREEYA1,21.615
2026-03-17 01:45:00,KAREEYA2,21.5925
2026-03-17 01:45:00,KAREEYA3,21.6275
2026-03-17 01:45:00,KAREEYA4,21.5425
2026-03-17 01:45:00,KARSF1,0.0
2026-03-17 01:45:00,KEPBG1,0.0
2026-03-17 01:45:00,KEPSF1,0.0
2026-03-17 01:45:00,KEPWF1,27.2
2026-03-17 01:45:00,KERNGSP1,0.0
2026-03-17 01:45:00,KESSB1,0.23
2026-03-17 01:45:00,KIAMSF1,0.0
2026-03-17 01:45:00,KIATAWF1,1.0
2026-03-17 01:45:00,KIDSPHG1,0.0
2026-03-17 01:45:00,KIDSPHG2,0.0
2026-03-17 01:45:00,KIDSPHL1,0.0
2026-03-17 01:45:00,KIDSPHL2,0.0
2026-03-17 01:45:00,KINGASF1,0.0
2026-03-17 01:45:00,KPP_1,324.07742
2026-03-17 01:45:00,KSP1,0.0
2026-03-17 01:45:00,LADBROK1,0.01
2026-03-17 01:45:00,LADBROK2,0.01
2026-03-17 01:45:00,LANCSF1,0.0
2026-03-17 01:45:00,LBB1,0.0
2026-03-17 01:45:00,LDBESS1,-1.17876
2026-03-17 01:45:00,LEM_WIL,0.0
2026-03-17 01:45:00,LGAPBS1,0.0
2026-03-17 01:45:00,LGAPWF1,0.0
2026-03-17 01:45:00,LGAPWF2,0.0
2026-03-17 01:45:00,LILYSF1,0.0
2026-03-17 01:45:00,LIMBESS1,0.0
2026-03-17 01:45:00,LIMOSF11,2.16022
2026-03-17 01:45:00,LIMOSF21,0.0
2026-03-17 01:45:00,LI_WY_CA,51.7773
2026-03-17 01:45:00,LKBONNY1,0.0
2026-03-17 01:45:00,LKBONNY2,0.0
2026-03-17 01:45:00,LKBONNY3,0.61404
2026-03-17 01:45:00,LK_ECHO,0.0
2026-03-17 01:45:00,LNGS1,0.0
2026-03-17 01:45:00,LNGS2,0.0
2026-03-17 01:45:00,LONSDALE,0.0
2026-03-17 01:45:00,LOYYB1,573.375
2026-03-17 01:45:00,LOYYB2,578.625
2026-03-17 01:45:00,LRSF1,0.0
2026-03-17 01:45:00,LVES1,0.0
2026-03-17 01:45:00,LYA1,561.0
2026-03-17 01:45:00,LYA2,0.0
2026-03-17 01:45:00,LYA3,560.0
2026-03-17 01:45:00,LYA4,560.0
2026-03-17 01:45:00,MACARTH1,0.1
2026-03-17 01:45:00,MACKNTSH,77.75
2026-03-17 01:45:00,MANNSF2,0.0
2026-03-17 01:45:00,MANNUMB1,-0.07
2026-03-17 01:45:00,MANSLR1,0.0
2026-03-17 01:45:00,MAPS2PV1,0.0
2026-03-17 01:45:00,MAPS3PV1,0.0
2026-03-17 01:45:00,MARYRSF1,0.0
2026-03-17 01:45:00,MBAHNTH,19.1
2026-03-17 01:45:00,MBPS2PV1,0.0
2026-03-17 01:45:00,MCINTYR1,197.272
2026-03-17 01:45:00,MCKAY1,0.02
2026-03-17 01:45:00,MEADOWBK,5.97322
2026-03-17 01:45:00,MERCER01,0.0
2026-03-17 01:45:00,METZSF1,0.0
2026-03-17 01:45:00,MEWF1,134.36519
2026-03-17 01:45:00,MIDDLSF1,0.0
2026-03-17 01:45:00,MINTARO,0.08545
2026-03-17 01:45:00,MLB01,-0.46
2026-03-17 01:45:00,MLSP1,0.003
2026-03-17 01:45:00,MLWF1,0.36
2026-03-17 01:45:00,MOKOSF1,0.0
2026-03-17 01:45:00,MOLNGSF1,0.0
2026-03-17 01:45:00,MOORAWF1,0.89
2026-03-17 01:45:00,MOREESF1,0.0
2026-03-17 01:45:00,MORTLK11,264.0
2026-03-17 01:45:00,MORTLK12,264.0
2026-03-17 01:45:00,MOUSF1,0.0
2026-03-17 01:45:00,MP1,375.75037
2026-03-17 01:45:00,MP2,356.24323
2026-03-17 01:45:00,MPP_1,404.41724
2026-03-17 01:45:00,MPP_2,416.27371
2026-03-17 01:45:00,MREHA1,1.52071
2026-03-17 01:45:00,MREHA2,0.78218
2026-03-17 01:45:00,MREHA3,-55.98444
2026-03-17 01:45:00,MRNBESS1,0.0
2026-03-17 01:45:00,MRTLSWF1,0.0
2026-03-17 01:45:00,MSTUART1,0.0
2026-03-17 01:45:00,MSTUART2,0.0
2026-03-17 01:45:00,MSTUART3,0.0
2026-03-17 01:45:00,MTGELWF1,0.0
2026-03-17 01:45:00,MTMILLAR,27.8
2026-03-17 01:45:00,MUCRKSF1,0.4
2026-03-17 01:45:00,MURRAY,517.20001
2026-03-17 01:45:00,MUSSELR1,39.1
2026-03-17 01:45:00,MUWAWF1,3.52
2026-03-17 01:45:00,MUWAWF2,8.3
2026-03-17 01:45:00,MWPS1PV1,0.0
2026-03-17 01:45:00,MWPS2PV1,0.0
2026-03-17 01:45:00,MWPS3PV1,0.0
2026-03-17 01:45:00,MWPS4PV1,0.0
2026-03-17 01:45:00,NBHWF1,22.0
2026-03-17 01:45:00,NESBESS1,-0.37026
2026-03-17 01:45:00,NESBESS2,0.00175
2026-03-17 01:45:00,NEVERSF1,0.0
2026-03-17 01:45:00,NEWENSF1,0.0
2026-03-17 01:45:00,NEWENSF2,0.0
2026-03-17 01:45:00,NPS,0.0
2026-03-17 01:45:00,NUMURSF1,0.0
2026-03-17 01:45:00,NYNGAN1,0.0
2026-03-17 01:45:00,OAKEY1,0.0
2026-03-17 01:45:00,OAKEY1SF,0.0
2026-03-17 01:45:00,OAKEY2,0.0
2026-03-17 01:45:00,OAKEY2SF,0.0
2026-03-17 01:45:00,OAKLAND1,0.0
2026-03-17 01:45:00,ORABESS1,-0.01324
2026-03-17 01:45:00,OSB-AG,0.0
2026-03-17 01:45:00,PALOONA,0.0
2026-03-17 01:45:00,PAREPS1,0.0
2026-03-17 01:45:00,PAREPW1,0.0
2026-03-17 01:45:00,PARSF1,0.00153
2026-03-17 01:45:00,PIBESS1,-2.406
2026-03-17 01:45:00,PIONEER,-0.3
2026-03-17 01:45:00,POAT110,51.64824
2026-03-17 01:45:00,POAT220,115.98424
2026-03-17 01:45:00,POR01,0.0
2026-03-17 01:45:00,POR03,0.0
2026-03-17 01:45:00,PORTWF,-0.4
2026-03-17 01:45:00,PPCCGT,314.48398
2026-03-17 01:45:00,PTSTAN1,0.0
2026-03-17 01:45:00,PUMP1,0.0
2026-03-17 01:45:00,PUMP2,0.0
2026-03-17 01:45:00,QBYNB1,-0.0415
2026-03-17 01:45:00,QPS1,0.0
2026-03-17 01:45:00,QPS2,0.0
2026-03-17 01:45:00,QPS3,0.0
2026-03-17 01:45:00,QPS4,0.0
2026-03-17 01:45:00,QPS5,0.0
2026-03-17 01:45:00,QPSFB1,-0.015
2026-03-17 01:45:00,QPSFB2,0.0
2026-03-17 01:45:00,RANGEB1,1.5
2026-03-17 01:45:00,REECE1,99.27668
2026-03-17 01:45:00,REECE2,0.0
2026-03-17 01:45:00,REPULSE,8.921647
2026-03-17 01:45:00,RESS1,0.03738
2026-03-17 01:45:00,RIVNB2,0.05234
2026-03-17 01:45:00,ROMA_7,0.0
2026-03-17 01:45:00,ROMA_8,0.0
2026-03-17 01:45:00,ROWALLAN,-0.00441
2026-03-17 01:45:00,ROYALLA1,0.0
2026-03-17 01:45:00,RPCG,-0.3
2026-03-17 01:45:00,RRSF1,0.0
2026-03-17 01:45:00,RT_NSW1,0.0
2026-03-17 01:45:00,RT_NSW2,0.0
2026-03-17 01:45:00,RT_NSW3,0.0
2026-03-17 01:45:00,RT_NSW4,0.0
2026-03-17 01:45:00,RT_NSW5,0.0
2026-03-17 01:45:00,RT_NSW6,0.0
2026-03-17 01:45:00,RT_QLD1,0.0
2026-03-17 01:45:00,RT_SA1,0.0
2026-03-17 01:45:00,RT_SA2,0.0
2026-03-17 01:45:00,RT_SA3,0.0
2026-03-17 01:45:00,RT_SA4,0.0
